Date : 2022-10-30 14:38:43
Directory : /Users/user/init/10k1day/202210/1021-1031
Total : 425 files,  9892 codes, 2672 comments, 1920 blanks, all 14484 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| /Users/user/init/10k1day/202210/1021-1031/1026/1400/Err.sol                             | Solidity   |         12 |          0 |          6 |         18 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1500/ICEther.sol                         | Solidity   |         26 |          0 |         10 |         36 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1500/IComptroller.sol                    | Solidity   |         11 |          0 |          1 |         12 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1500/ICurveFiCurve.sol                   | Solidity   |         30 |          0 |          3 |         33 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1500/ICurveFiZap.sol                     | Solidity   |          8 |          0 |          2 |         10 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1500/ILendingPoolAddressesProvider.sol   | Solidity   |         19 |          0 |          2 |         21 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1600/DSS.sol                             | Solidity   |         62 |         21 |         18 |        101 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1600/IDepot.sol                          | Solidity   |         16 |          0 |         14 |         30 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1600/IMedianizer.sol                     | Solidity   |         13 |          3 |          2 |         18 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1600/ISynthetix.sol                      | Solidity   |         51 |          0 |         33 |         84 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1700/DydxFlashloanBase.sol               | Solidity   |        102 |          1 |         11 |        114 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1700/ISoloMargin.sol                     | Solidity   |        136 |          0 |         10 |        146 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1800/BPool.sol                           | Solidity   |         18 |          0 |          1 |         19 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1800/ExchangeProxy.sol                   | Solidity   |         39 |          0 |          7 |         46 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1800/KyberNetworkProxy.sol               | Solidity   |         10 |          0 |          4 |         14 |
| /Users/user/init/10k1day/202210/1021-1031/1026/1900/IUniswapV2Router.sol                | Solidity   |         82 |          0 |         13 |         95 |
| /Users/user/init/10k1day/202210/1021-1031/1026/2000/dss.sol                             | Solidity   |        149 |         33 |         36 |        218 |
| /Users/user/init/10k1day/202210/1021-1031/1026/2100/IUniswapV2Pair.sol                  | Solidity   |         21 |          0 |         20 |         41 |
| /Users/user/init/10k1day/202210/1021-1031/1026/2100/keyber.sol                          | Solidity   |         19 |          2 |          6 |         27 |
| /Users/user/init/10k1day/202210/1021-1031/1026/2200/IUniswapFactory.sol                 | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1026/900/Delegatecall.sol                     | Solidity   |         27 |         24 |         10 |         61 |
| /Users/user/init/10k1day/202210/1021-1031/1026/行数.md                                    | Markdown   |         16 |          0 |          0 |         16 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1000/ICallee.sol                         | Solidity   |         11 |         15 |          5 |         31 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1100/DssProxyActionsBase.sol             | Solidity   |        168 |         28 |         38 |        234 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1100/ISynth.sol                          | Solidity   |          7 |          5 |          5 |         17 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1100/ISynthetix.sol                      | Solidity   |          9 |          0 |          8 |         17 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1200/IDepot.sol                          | Solidity   |         14 |         12 |          2 |         28 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1200/ILendingPool.sol                    | Solidity   |         17 |         16 |          4 |         37 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1200/ILendingPoolAddressesProvider.sol   | Solidity   |         11 |          9 |          3 |         23 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1200/ISynthetix.sol                      | Solidity   |         22 |         19 |          3 |         44 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1200/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1300/IDss.sol                            | Solidity   |         48 |         23 |          8 |         79 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1300/IUniswapExchange.sol                | Solidity   |         17 |         14 |          3 |         34 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1300/IUniswapV2Pair.sol                  | Solidity   |         29 |         19 |          4 |         52 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1300/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1400/ICurveFiCurve.sol                   | Solidity   |         28 |         25 |          4 |         57 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1400/ICurveFiZap.sol                     | Solidity   |         11 |          9 |          2 |         22 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1400/ISoloMargin.sol                     | Solidity   |        106 |         64 |         17 |        187 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1400/IUniswapV2Factory.sol               | Solidity   |         10 |          7 |          4 |         21 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1400/IUniswapV2Router01.sol              | Solidity   |        100 |         16 |          3 |        119 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1400/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1500/BPool.sol                           | Solidity   |         46 |         46 |          2 |         94 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1500/ExchangeProxy.sol                   | Solidity   |         56 |          6 |          4 |         66 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1500/ICEther.sol                         | Solidity   |         14 |         12 |          3 |         29 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1500/ICToken.sol                         | Solidity   |         14 |         12 |          3 |         29 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1500/IComptroller.sol                    | Solidity   |         22 |         20 |         13 |         55 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1500/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1600/Chainlink.sol                       | Solidity   |         25 |          5 |          6 |         36 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1600/CrowdFund.sol                       | Solidity   |         96 |         30 |         24 |        150 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1600/DutchAuction.sol                    | Solidity   |         47 |         32 |         10 |         89 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1600/IDssProxyActions.sol                | Solidity   |        144 |         64 |         13 |        221 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1600/IMedianizer.sol                     | Solidity   |         19 |         16 |          2 |         37 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1600/MerkleTree.sol                      | Solidity   |         19 |         14 |          3 |         36 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1600/TimeLock.sol                        | Solidity   |          4 |          0 |          1 |          5 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1600/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1700/AbiDecode.sol                       | Solidity   |         15 |         10 |          4 |         29 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1700/EnglishAuction.sol                  | Solidity   |         63 |          6 |         16 |         85 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1700/StakingRewards.sol                  | Solidity   |        105 |         37 |          7 |        149 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1700/UniDirectionalPaymentChannel.sol    | Solidity   |         44 |         10 |         14 |         68 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1700/UpgradeableProxy.sol                | Solidity   |         16 |          2 |          6 |         24 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1700/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1800/BiDirectionalPaymentChannel.sol     | Solidity   |         73 |          8 |         14 |         95 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1800/HoneyPot.sol                        | Solidity   |          6 |          4 |          1 |         11 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1800/MultiSigWallet.sol                  | Solidity   |        153 |         20 |         30 |        203 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1800/Signature.sol                       | Solidity   |         39 |         14 |          8 |         61 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1800/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1900/IOneSplit.sol                       | Solidity   |         58 |          5 |          3 |         66 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1900/IUniswapV2FlashSwap.sol             | Solidity   |         44 |          9 |         17 |         70 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1900/Masset.sol                          | Solidity   |         10 |          9 |          2 |         21 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1900/Optimal.sol                         | Solidity   |         69 |         23 |         17 |        109 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1900/StakingRewardsWithPlatformToken.sol | Solidity   |         12 |         10 |          2 |         24 |
| /Users/user/init/10k1day/202210/1021-1031/1027/1900/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/2000/ILendingPoolAddressesProvider.sol   | Solidity   |         21 |         18 |          3 |         42 |
| /Users/user/init/10k1day/202210/1021-1031/1027/2000/dss.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/2000/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/2000/test.sol                            | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/2100/ICallee.sol                         | Solidity   |         11 |         14 |          5 |         30 |
| /Users/user/init/10k1day/202210/1021-1031/1027/2100/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/2200/KyberNetworkProxy.sol               | Solidity   |         19 |          2 |          6 |         27 |
| /Users/user/init/10k1day/202210/1021-1031/1027/2200/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/2300/Bits.sol                            | Solidity   |         20 |          5 |          4 |         29 |
| /Users/user/init/10k1day/202210/1021-1031/1027/2300/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1027/900/IUniswapExchange.sol                 | Solidity   |         37 |         10 |          2 |         49 |
| /Users/user/init/10k1day/202210/1021-1031/1027/行数.md                                    | Markdown   |         16 |          0 |          1 |         17 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1000/ILendingPoolAddressesProvider.sol   | Solidity   |         25 |         22 |          2 |         49 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1000/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/ICEther.sol                         | Solidity   |         14 |         11 |          2 |         27 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/ICToken.sol                         | Solidity   |         21 |         18 |          2 |         41 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/IComptroller.sol                    | Solidity   |         22 |         19 |          2 |         43 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/ICurveFiCurve.sol                   | Solidity   |         28 |         25 |          2 |         55 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/ICurveFiPoolToken.sol               | Solidity   |         16 |         13 |          1 |         30 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/ICurveFiZap.sol                     | Solidity   |         13 |         10 |          3 |         26 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/IDepot.sol                          | Solidity   |         16 |         13 |          2 |         31 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/ILendingPool.sol                    | Solidity   |         61 |         15 |          2 |         78 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/ISynth.sol                          | Solidity   |          8 |          5 |          2 |         15 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/ISynthetix.sol                      | Solidity   |         29 |         27 |          2 |         58 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/KyberNetworkProxyInterface.sol      | Solidity   |         16 |         12 |          5 |         33 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1100/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1200/IMedianizer.sol                     | Solidity   |         22 |         19 |          2 |         43 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1200/ISoloMargin.sol                     | Solidity   |         58 |         54 |          3 |        115 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1200/IUniswapExchange.sol                | Solidity   |         12 |         10 |          2 |         24 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1200/IUniswapFactory.sol                 | Solidity   |          8 |          5 |          2 |         15 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1200/IUniswapV2Factory.sol               | Solidity   |          9 |          6 |          2 |         17 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1200/IUniswapV2Pair.sol                  | Solidity   |         29 |         26 |          2 |         57 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1200/IUniswapV2Router01.sol              | Solidity   |         22 |         19 |          2 |         43 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1200/Masset.sol                          | Solidity   |         11 |          8 |          2 |         21 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1200/StakingRewardsWithPlatformToken.sol | Solidity   |         12 |          9 |          2 |         23 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1200/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1300/AbiDecode.sol                       | Solidity   |         14 |          3 |          5 |         22 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1300/BiDirectionalPaymentChannel.sol     | Solidity   |         81 |         10 |         16 |        107 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1300/Bitwise.sol                         | Solidity   |         46 |         12 |          9 |         67 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1300/IDss.sol                            | Solidity   |        172 |        138 |          6 |        316 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1300/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1400/CPAMM.sol                           | Solidity   |        151 |         16 |         26 |        193 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1400/CSAMM.sol                           | Solidity   |         83 |         16 |         14 |        113 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1400/CrowFund.sol                        | Solidity   |        122 |         18 |         17 |        157 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1400/DutchAuction.sol                    | Solidity   |         39 |          6 |         10 |         55 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1400/EnglishAuction.sol                  | Solidity   |         59 |         12 |         14 |         85 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1400/MultiDelegatecall.sol               | Solidity   |         20 |          3 |          5 |         28 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1400/Signature.sol                       | Solidity   |         38 |          9 |          2 |         49 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1400/UniDirectionalPaymentChannel.sol    | Solidity   |         42 |         11 |         15 |         68 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1400/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/ERC721.sol                          | Solidity   |         64 |         30 |         12 |        106 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/Interface.sol                       | Solidity   |         31 |         18 |          7 |         56 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/IterableMapping.sol                 | Solidity   |         44 |         12 |         12 |         68 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/Keccak256.sol                       | Solidity   |         18 |          7 |          3 |         28 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/Library.sol                         | Solidity   |         30 |          8 |          6 |         44 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/Mapping.sol                         | Solidity   |         25 |         10 |          5 |         40 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/MarkleTree.sol                      | Solidity   |         24 |          3 |          5 |         32 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/NewContract.sol                     | Solidity   |         35 |          8 |          6 |         49 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/Payable.sol                         | Solidity   |         14 |          8 |          6 |         28 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/Proxy.sol                           | Solidity   |         23 |          6 |          3 |         32 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/SendingEther.sol                    | Solidity   |         22 |          9 |          4 |         35 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1500/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1600/StableSwap.sol                      | Solidity   |        177 |         15 |         15 |        207 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1600/StakingReward.sol                   | Solidity   |        129 |         22 |         17 |        168 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1600/TimeLock.sol                        | Solidity   |         51 |         15 |          9 |         75 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1600/UpgradeableProxy.sol                | Solidity   |        147 |         36 |         25 |        208 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1600/Vault.sol                           | Solidity   |         33 |         11 |         11 |         55 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1600/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1700/Array.sol                           | Solidity   |         27 |          8 |         11 |         46 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1700/Enum.sol                            | Solidity   |         23 |          5 |          7 |         35 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1700/Liquidity.sol                       | Solidity   |         31 |         13 |          9 |         53 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1700/MultiSigWallet.sol                  | Solidity   |        146 |         20 |         17 |        183 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1700/Optimal.sol                         | Solidity   |         62 |         14 |         13 |         89 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1700/UniswapV2FlashSwap.sol              | Solidity   |         58 |         14 |         23 |         95 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1700/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1800/Bits.sol                            | Solidity   |        121 |         13 |          5 |        139 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1800/BtcParser.sol                       | Solidity   |          3 |          1 |          2 |          6 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1800/UniswapV3Flash.sol                  | Solidity   |         85 |         18 |         21 |        124 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1800/UniswapV3Liquidity.sol              | Solidity   |        110 |         24 |         24 |        158 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1800/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1900/Bytes.sol                           | Solidity   |         53 |          7 |          8 |         68 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1900/ExactMath.sol                       | Solidity   |         37 |          5 |          5 |         47 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1900/Memory.sol                          | Solidity   |         57 |          9 |         15 |         81 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1900/Strings.sol                         | Solidity   |        152 |         11 |         13 |        176 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1900/ViewSPV.sol                         | Solidity   |         60 |         10 |          9 |         79 |
| /Users/user/init/10k1day/202210/1021-1031/1028/1900/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/2000/BytesLib.sol                        | Solidity   |         53 |          7 |          9 |         69 |
| /Users/user/init/10k1day/202210/1021-1031/1028/2000/ValidateSPV.sol                     | Solidity   |         92 |         11 |          8 |        111 |
| /Users/user/init/10k1day/202210/1021-1031/1028/2000/ViewBTC.sol                         | Solidity   |         79 |         12 |          6 |         97 |
| /Users/user/init/10k1day/202210/1021-1031/1028/2000/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/2100/TypedMemView.sol                    | Solidity   |         57 |         14 |          8 |         79 |
| /Users/user/init/10k1day/202210/1021-1031/1028/2100/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/2200/ContractWallet.sol                  | Solidity   |         43 |          8 |         11 |         62 |
| /Users/user/init/10k1day/202210/1021-1031/1028/2200/Data.sol                            | Solidity   |         83 |         13 |         11 |        107 |
| /Users/user/init/10k1day/202210/1021-1031/1028/2200/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/2300/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/800/BFactory.sol                         | Solidity   |          6 |          0 |          4 |         10 |
| /Users/user/init/10k1day/202210/1021-1031/1028/800/sol.sol                              | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/900/IFlashLoanReceiver.sol               | Solidity   |         12 |          0 |          7 |         19 |
| /Users/user/init/10k1day/202210/1021-1031/1028/900/sol.sol                              | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1028/行数.md                                    | Markdown   |         16 |          0 |          0 |         16 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1000/LilENS.sol                          | Solidity   |         14 |         14 |          9 |         37 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1000/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1100/LilENS.sol                          | Solidity   |         13 |          3 |          6 |         22 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1100/LilGnosis.sol                       | Solidity   |        110 |          9 |         35 |        154 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1100/LilJuicebox.sol                     | Solidity   |          2 |          1 |          2 |          5 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1100/LilOpenSea.sol                      | Solidity   |         79 |          8 |         15 |        102 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1100/LilSuperfluid.sol                   | Solidity   |         41 |         11 |         14 |         66 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1100/StateMachine.sol                    | Solidity   |         62 |         10 |          7 |         79 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1100/oracke.sol                          | Solidity   |         17 |          3 |          3 |         23 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1100/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/AccessRestriction.sol               | Solidity   |         32 |          7 |          7 |         46 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/BPool.sol                           | Solidity   |         27 |         24 |          3 |         54 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/ContractDetector.sol                | Solidity   |         27 |          4 |          4 |         35 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/ExchangeProxy.sol                   | Solidity   |         16 |          2 |          3 |         21 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/FlashLoanReceiverBase.sol           | Solidity   |         27 |          5 |          8 |         40 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/ICToken.sol                         | Solidity   |         15 |         14 |          2 |         31 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/IComptroller.sol                    | Solidity   |         18 |         17 |          1 |         36 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/IDepot.sol                          | Solidity   |         11 |          9 |          3 |         23 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/ISynth.sol                          | Solidity   |          9 |          7 |          3 |         19 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/ISynthetix.sol                      | Solidity   |         23 |         23 |          2 |         48 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/creatorBalanceChecker.sol           | Solidity   |         15 |          6 |          6 |         27 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/indexOf.sol                         | Solidity   |         13 |          3 |          2 |         18 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/ping.sol                            | Solidity   |          5 |          3 |          3 |         11 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1200/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1300/DydxFlashloanBase.sol               | Solidity   |         70 |          8 |          9 |         87 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1300/ICallee.sol                         | Solidity   |         10 |          2 |          5 |         17 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1300/IUniswapExchange.sol                | Solidity   |         23 |         21 |          4 |         48 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1300/IUniswapFactory.sol                 | Solidity   |          8 |          6 |          2 |         16 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1300/IUniswapV2Factory.sol               | Solidity   |          9 |          6 |          1 |         16 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1300/IUniswapV2Pair.sol                  | Solidity   |         25 |         23 |          3 |         51 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1300/KyberNetworkProxy.sol               | Solidity   |         15 |         11 |          4 |         30 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1300/Masset.sol                          | Solidity   |         10 |          8 |          9 |         27 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1300/StakingReward.sol                   | Solidity   |         12 |         10 |         11 |         33 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1300/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1400/BiDirectionalPaymentChannel.sol     | Solidity   |        106 |          8 |         15 |        129 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1400/Bitwise.sol                         | Solidity   |         30 |         10 |          1 |         41 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1400/ICurveFiCurve.sol                   | Solidity   |         43 |         20 |          3 |         66 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1400/ICurveFiPoolToken.sol               | Solidity   |         20 |         14 |          2 |         36 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1400/ICurveFiZap.sol                     | Solidity   |         20 |          8 |          1 |         29 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1400/ILendingPool.sol                    | Solidity   |          3 |          3 |          2 |          8 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1400/ILendingPoolAddressesProvider.sol   | Solidity   |          8 |          5 |          2 |         15 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1400/IUniswapV2Router01.sol              | Solidity   |         79 |         18 |          2 |         99 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1400/sol.sol                             | Solidity   |          0 |          0 |          1 |          1 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1500/CrowdFund.sol                       | Solidity   |        109 |         14 |         14 |        137 |
| /Users/user/init/10k1day/202210/1021-1031/1029/1500/DutchAuction.sol                    | Solidity   |         51 |          6 |          8 |         65 |
